units_sold,discount_applied,revenue,clicks,impressions,conversion_rate,category,region,ad_ctr,ad_cpc,ad_spend,transaction_date_update
206,0.07,413.31,11,108,0.1,Home Appliances,North America,0.1029,1.13,116.28,Feb-2024
150,0.15,53.21,23,10,2.3,Books,Asia,0.0912,1.35,123.12,Jun-2024
182,0.14,95.77,45,29,1.55,Clothing,Europe,0.0352,1.79,63.01,Jan-2024
197,0.27,423.58,17,444,0.04,Books,North America,0.1951,1.19,232.17,Mar-2024
214,0.13,135.56,30,463,0.06,Clothing,North America,0.1166,0.66,76.96,Feb-2024
166,0.16,780.07,4,188,0.02,Books,Europe,0.1645,1.96,322.42,Feb-2024
237,0.14,478.13,4,192,0.02,Electronics,North America,0.1163,0.96,111.65,Nov-2024
222,0.08,283.51,22,59,0.37,Toys,North America,0.1127,1.41,158.91,Nov-2024
167,0.14,572.97,30,463,0.06,Books,Europe,0.175,1.94,339.5,May-2024
180,0.05,393.72,26,158,0.16,Electronics,Asia,0.0322,1.29,41.54,Nov-2024
235,0.14,1264.33,14,492,0.03,Electronics,North America,0.0253,0.49,12.4,Dec-2023
158,0.1,1201.96,25,25,1.0,Home Appliances,Asia,0.1186,1.52,180.27,Apr-2024
215,0.11,557.07,24,58,0.41,Clothing,North America,0.1611,0.61,98.27,Feb-2024
232,0.01,484.79,42,322,0.13,Electronics,North America,0.147,0.91,133.77,Feb-2024
215,0.1,320.46,32,170,0.19,Clothing,North America,0.1543,1.93,297.8,Jul-2024
173,0.03,369.16,22,134,0.16,Home Appliances,Europe,0.1716,1.11,190.48,Nov-2024
163,0.28,151.56,21,234,0.09,Clothing,Asia,0.1179,1.22,143.84,May-2024
181,0.28,189.58,12,209,0.06,Clothing,Europe,0.1658,1.29,213.88,Jun-2024
206,0.28,411.03,12,42,0.29,Home Appliances,North America,0.1934,1.26,243.68,Dec-2023
206,0.19,517.52,22,280,0.08,Home Appliances,North America,0.0322,1.53,49.27,Feb-2024
163,0.11,282.94,35,33,1.06,Clothing,Asia,0.1278,1.8,230.04,Sep-2024
222,0.03,400.52,9,152,0.06,Toys,North America,0.0814,0.85,69.19,Dec-2023
171,0.11,256.1,11,454,0.02,Toys,Asia,0.1119,1.67,186.87,Jul-2024
207,0.17,1065.82,7,129,0.05,Home Appliances,North America,0.012,0.14,1.68,Aug-2024
232,0.06,522.02,41,378,0.11,Electronics,North America,0.0255,0.29,7.39,Sep-2024
232,0.14,516.48,2,112,0.02,Electronics,North America,0.1429,0.18,25.72,May-2024
173,0.23,1538.46,46,201,0.23,Toys,Asia,0.1372,0.61,83.69,May-2024
181,0.14,626.29,0,442,0.0,Clothing,Europe,0.127,1.0,127.0,Apr-2024
222,0.22,465.24,18,10,1.8,Toys,North America,0.1516,1.0,151.6,May-2024
149,0.27,297.93,46,323,0.14,Books,Asia,0.0759,0.68,51.61,Nov-2024
214,0.08,317.07,7,211,0.03,Clothing,North America,0.0894,1.49,133.21,Aug-2024
177,0.3,298.61,36,217,0.17,Electronics,Asia,0.1631,0.73,119.06,Feb-2024
195,0.1,304.59,31,302,0.1,Electronics,Europe,0.1924,0.25,48.1,Mar-2024
230,0.08,186.78,42,146,0.29,Electronics,North America,0.1651,1.66,274.07,Dec-2023
173,0.01,571.99,18,373,0.05,Home Appliances,Europe,0.0589,1.64,96.6,Oct-2024
191,0.02,1169.06,32,206,0.16,Toys,Europe,0.0554,1.29,71.47,Aug-2024
162,0.29,19.53,24,84,0.29,Books,Europe,0.1995,1.76,351.12,Aug-2024
180,0.17,1007.08,49,177,0.28,Electronics,Asia,0.1179,0.4,47.16,Aug-2024
206,0.06,1466.14,7,23,0.3,Home Appliances,North America,0.0994,1.34,133.2,Dec-2023
192,0.13,417.11,47,381,0.12,Books,North America,0.0474,0.82,38.87,Feb-2024
234,0.01,438.13,27,388,0.07,Electronics,North America,0.1299,1.44,187.06,Oct-2024
156,0.13,637.1,1,140,0.01,Home Appliances,Asia,0.1737,1.36,236.23,Mar-2024
189,0.22,842.84,35,328,0.11,Toys,Europe,0.0748,1.67,124.92,Sep-2024
172,0.19,726.28,45,30,1.5,Home Appliances,Europe,0.0511,1.11,56.72,Sep-2024
172,0.24,567.36,12,497,0.02,Toys,Asia,0.0777,0.29,22.53,Nov-2024
156,0.04,84.42,17,89,0.19,Home Appliances,Asia,0.0455,0.73,33.22,Sep-2024
163,0.24,612.73,38,382,0.1,Clothing,Asia,0.037,1.3,48.1,Oct-2024
157,0.17,584.08,17,172,0.1,Home Appliances,Asia,0.0209,1.36,28.42,Jan-2024
232,0.02,349.9,41,75,0.55,Electronics,North America,0.0206,1.44,29.66,Sep-2024
150,0.25,206.98,6,274,0.02,Books,Asia,0.1947,1.21,235.59,Dec-2023
195,0.21,195.09,21,340,0.06,Electronics,Europe,0.1316,0.45,59.22,Apr-2024
221,0.15,65.5,41,172,0.24,Toys,North America,0.1174,1.02,119.75,Sep-2024
221,0.13,100.75,34,386,0.09,Toys,North America,0.0559,0.34,19.01,Feb-2024
177,0.28,107.34,15,355,0.04,Electronics,Asia,0.0376,0.96,36.1,Jan-2024
180,0.23,229.8,48,331,0.15,Electronics,Asia,0.0408,1.72,70.18,May-2024
232,0.03,738.07,7,159,0.04,Electronics,North America,0.1253,1.91,239.32,Jul-2024
225,0.13,584.19,20,166,0.12,Toys,North America,0.1685,1.36,229.16,Feb-2024
180,0.0,650.61,10,262,0.04,Electronics,Asia,0.0694,1.09,75.65,Mar-2024
178,0.26,45.63,46,375,0.12,Electronics,Asia,0.0839,0.47,39.43,Jul-2024
171,0.12,407.99,14,313,0.04,Toys,Asia,0.0856,0.9,77.04,Mar-2024
163,0.1,844.96,22,356,0.06,Clothing,Asia,0.1484,1.04,154.34,Dec-2024
230,0.14,256.83,7,254,0.03,Electronics,North America,0.188,0.89,167.32,May-2024
234,0.2,73.8,35,143,0.24,Electronics,North America,0.045,0.63,28.35,Dec-2024
163,0.25,272.83,27,155,0.17,Clothing,Asia,0.026,1.14,29.64,Jun-2024
230,0.1,55.35,18,313,0.06,Electronics,North America,0.0109,0.91,9.92,Jun-2024
222,0.22,678.02,41,145,0.28,Toys,North America,0.076,1.29,98.04,Mar-2024
169,0.25,244.3,7,427,0.02,Home Appliances,Europe,0.1086,1.88,204.17,Jul-2024
150,0.02,1564.51,34,359,0.09,Books,Asia,0.1659,1.29,214.01,Aug-2024
211,0.22,731.72,32,474,0.07,Clothing,North America,0.116,1.49,172.84,Nov-2024
161,0.17,98.51,46,186,0.25,Clothing,Asia,0.1658,1.82,301.76,Jun-2024
193,0.29,841.01,17,448,0.04,Books,North America,0.0922,1.27,117.09,Feb-2024
187,0.07,903.68,17,359,0.05,Toys,Europe,0.1934,0.56,108.3,Feb-2024
172,0.1,1343.9,34,146,0.23,Home Appliances,Europe,0.0873,1.18,103.01,Feb-2024
222,0.16,856.22,11,478,0.02,Toys,North America,0.0189,0.84,15.88,Nov-2024
165,0.09,1113.4,22,328,0.07,Clothing,Asia,0.1357,0.11,14.93,Jul-2024
224,0.1,1474.96,45,209,0.22,Toys,North America,0.1503,1.58,237.47,Aug-2024
155,0.08,863.84,1,388,0.0,Home Appliances,Asia,0.1864,1.32,246.05,Mar-2024
157,0.09,1210.26,24,262,0.09,Home Appliances,Asia,0.1825,0.22,40.15,Sep-2024
181,0.24,509.99,26,133,0.2,Clothing,Europe,0.123,1.58,194.34,Feb-2024
192,0.05,556.26,25,142,0.18,Books,North America,0.0242,0.27,6.53,Apr-2024
170,0.1,747.85,17,406,0.04,Toys,Asia,0.1025,0.93,95.32,Feb-2024
202,0.2,780.19,32,455,0.07,Home Appliances,North America,0.1849,1.53,282.9,Mar-2024
230,0.21,534.72,28,440,0.06,Electronics,North America,0.1945,0.1,19.45,May-2024
221,0.23,224.72,41,38,1.08,Toys,North America,0.0127,1.45,18.41,May-2024
180,0.24,484.68,15,468,0.03,Clothing,Europe,0.1354,0.1,13.54,Aug-2024
172,0.11,1174.84,41,364,0.11,Toys,Asia,0.1763,1.21,213.32,Aug-2024
195,0.09,1776.36,3,70,0.04,Books,North America,0.1959,0.56,109.7,Jul-2024
150,0.21,777.04,17,180,0.09,Books,Asia,0.1347,1.35,181.84,Jun-2024
224,0.3,377.8,3,493,0.01,Toys,North America,0.0608,0.7,42.56,Dec-2023
185,0.03,90.83,11,464,0.02,Toys,Europe,0.1992,1.72,342.62,Oct-2024
219,0.21,78.53,44,191,0.23,Toys,North America,0.1856,0.96,178.18,Aug-2024
194,0.17,146.98,6,473,0.01,Electronics,Europe,0.1296,1.01,130.9,Jan-2024
232,0.03,1444.82,23,440,0.05,Electronics,North America,0.0314,0.24,7.54,Mar-2024
222,0.04,859.45,17,477,0.04,Toys,North America,0.0101,1.78,17.98,Jul-2024
232,0.15,1201.87,1,98,0.01,Electronics,North America,0.0669,1.04,69.58,Jul-2024
194,0.03,885.71,16,171,0.09,Electronics,Europe,0.1699,1.77,300.72,Dec-2023
230,0.09,901.15,27,165,0.16,Electronics,North America,0.0955,1.47,140.39,Mar-2024
211,0.23,258.23,30,421,0.07,Clothing,North America,0.1856,1.37,254.27,May-2024
184,0.02,360.03,40,30,1.33,Toys,Europe,0.1762,1.72,303.06,Oct-2024
172,0.12,603.01,39,88,0.44,Home Appliances,Europe,0.1726,1.57,270.98,Aug-2024
227,0.12,12.66,20,215,0.09,Electronics,North America,0.0219,0.39,8.54,Mar-2024
162,0.04,1124.44,16,270,0.06,Clothing,Asia,0.1135,1.28,145.28,Nov-2024
213,0.07,332.27,8,184,0.04,Clothing,North America,0.1923,1.89,363.45,Dec-2024
219,0.15,348.36,39,67,0.58,Toys,North America,0.1194,0.9,107.46,Aug-2024
177,0.26,68.44,45,88,0.51,Electronics,Asia,0.0683,0.39,26.64,Jan-2024
177,0.28,1055.61,45,343,0.13,Electronics,Asia,0.1096,0.76,83.3,Jan-2024
227,0.13,176.44,16,42,0.38,Electronics,North America,0.0348,0.2,6.96,Sep-2024
146,0.29,16.03,15,17,0.88,Books,Asia,0.0168,1.74,29.23,Mar-2024
169,0.02,505.05,32,391,0.08,Toys,Asia,0.1843,1.56,287.51,Jan-2024
196,0.18,541.63,3,162,0.02,Electronics,Europe,0.0242,0.37,8.95,Jan-2024
160,0.08,138.26,26,112,0.23,Books,Europe,0.1578,0.14,22.09,Jan-2024
163,0.04,1738.48,7,86,0.08,Clothing,Asia,0.0304,1.24,37.7,Dec-2023
222,0.27,432.13,43,228,0.19,Toys,North America,0.1931,1.63,314.75,Mar-2024
170,0.04,1037.35,3,188,0.02,Toys,Asia,0.0497,1.62,80.51,Jul-2024
188,0.1,672.05,17,337,0.05,Toys,Europe,0.1903,0.12,22.84,Oct-2024
230,0.1,390.2,0,310,0.0,Electronics,North America,0.043,0.61,26.23,Dec-2023
196,0.29,394.28,36,415,0.09,Electronics,Europe,0.1753,1.25,219.12,Jul-2024
176,0.25,136.64,34,388,0.09,Clothing,Europe,0.1485,1.22,181.17,Jun-2024
161,0.05,445.72,22,188,0.12,Clothing,Asia,0.1399,0.39,54.56,Aug-2024
170,0.16,330.45,27,487,0.06,Toys,Asia,0.1431,1.43,204.63,Jul-2024
188,0.03,573.77,38,474,0.08,Toys,Europe,0.1598,1.47,234.91,Jul-2024
229,0.14,541.01,11,175,0.06,Electronics,North America,0.0122,0.64,7.81,Mar-2024
195,0.03,844.98,35,195,0.18,Electronics,Europe,0.1198,1.28,153.34,Dec-2023
154,0.14,765.69,32,451,0.07,Home Appliances,Asia,0.0379,1.12,42.45,Aug-2024
161,0.04,321.96,39,168,0.23,Clothing,Asia,0.0681,1.19,81.04,May-2024
169,0.01,1183.9,38,203,0.19,Home Appliances,Europe,0.1002,1.81,181.36,Oct-2024
183,0.11,134.73,11,444,0.02,Toys,Europe,0.1955,0.53,103.62,Nov-2024
192,0.29,468.73,13,447,0.03,Electronics,Europe,0.0527,0.58,30.57,May-2024
166,0.18,97.24,33,400,0.08,Toys,Asia,0.1119,1.19,133.16,Jun-2024
145,0.28,170.55,20,125,0.16,Books,Asia,0.1443,1.59,229.44,Mar-2024
221,0.28,716.66,13,201,0.06,Toys,North America,0.1993,1.49,296.96,Nov-2024
229,0.08,295.18,5,362,0.01,Electronics,North America,0.1672,1.86,310.99,Mar-2024
210,0.09,828.04,33,375,0.09,Clothing,North America,0.1326,1.25,165.75,Dec-2023
153,0.19,434.73,13,442,0.03,Home Appliances,Asia,0.0675,0.15,10.12,Jul-2024
184,0.26,508.2,29,443,0.07,Toys,Europe,0.1988,0.68,135.18,Dec-2023
210,0.22,341.76,48,407,0.12,Clothing,North America,0.0794,0.44,34.94,Apr-2024
216,0.1,369.82,12,309,0.04,Toys,North America,0.1187,0.4,47.48,Jun-2024
216,0.2,257.25,20,356,0.06,Toys,North America,0.1482,1.75,259.35,Oct-2024
207,0.04,470.82,46,61,0.75,Clothing,North America,0.1749,1.29,225.62,Jul-2024
200,0.14,125.44,45,201,0.22,Home Appliances,North America,0.1171,0.69,80.8,May-2024
169,0.02,1413.9,25,30,0.83,Toys,Asia,0.1244,0.51,63.44,Sep-2024
216,0.07,180.89,36,225,0.16,Toys,North America,0.1612,0.31,49.97,Jun-2024
167,0.05,905.52,15,45,0.33,Toys,Asia,0.1985,0.86,170.71,Aug-2024
160,0.12,849.09,25,51,0.49,Clothing,Asia,0.1918,1.71,327.98,Feb-2024
184,0.12,447.94,37,361,0.1,Toys,Europe,0.1717,0.82,140.79,Jul-2024
230,0.16,178.58,26,148,0.18,Electronics,North America,0.0557,1.03,57.37,Nov-2024
189,0.09,453.25,14,489,0.03,Books,North America,0.1258,1.17,147.19,Sep-2024
168,0.15,773.26,36,334,0.11,Home Appliances,Europe,0.1303,1.07,139.42,Nov-2024
175,0.25,148.71,42,430,0.1,Electronics,Asia,0.1611,1.58,254.54,Apr-2024
216,0.01,85.91,23,281,0.08,Toys,North America,0.0827,0.62,51.27,Feb-2024
162,0.04,560.83,45,372,0.12,Clothing,Asia,0.0461,0.23,10.6,Nov-2024
161,0.1,494.45,34,95,0.36,Clothing,Asia,0.0899,1.09,97.99,Mar-2024
175,0.28,509.03,33,212,0.16,Electronics,Asia,0.1844,0.8,147.52,Apr-2024
175,0.27,598.48,5,345,0.01,Electronics,Asia,0.1459,0.67,97.75,Nov-2024
177,0.21,298.62,5,98,0.05,Clothing,Europe,0.0755,1.41,106.46,Aug-2024
176,0.03,562.21,30,156,0.19,Clothing,Europe,0.0972,1.56,151.63,Feb-2024
191,0.12,251.79,41,456,0.09,Books,North America,0.1321,1.37,180.98,Aug-2024
159,0.07,906.12,39,282,0.14,Clothing,Asia,0.1016,1.39,141.22,Sep-2024
159,0.26,44.95,0,280,0.0,Clothing,Asia,0.1379,0.66,91.01,Jan-2024
184,0.09,701.2,35,214,0.16,Toys,Europe,0.0334,0.32,10.69,Sep-2024
188,0.13,774.11,7,374,0.02,Books,North America,0.1342,0.58,77.84,Dec-2023
144,0.06,331.15,48,280,0.17,Books,Asia,0.1963,0.7,137.41,Aug-2024
200,0.26,657.39,24,84,0.29,Home Appliances,North America,0.1244,0.21,26.12,Jan-2024
175,0.21,339.67,11,455,0.02,Electronics,Asia,0.1189,0.2,23.78,Oct-2024
226,0.26,586.49,17,310,0.05,Electronics,North America,0.1794,1.29,231.43,Aug-2024
175,0.08,536.38,47,135,0.35,Electronics,Asia,0.1115,0.91,101.46,Dec-2023
224,0.18,383.89,25,186,0.13,Electronics,North America,0.1884,0.73,137.53,Jan-2024
200,0.06,1757.01,2,95,0.02,Home Appliances,North America,0.0133,1.74,23.14,Aug-2024
190,0.26,15.57,38,315,0.12,Electronics,Europe,0.0225,0.85,19.12,Feb-2024
161,0.2,1444.99,5,182,0.03,Books,Europe,0.1127,0.68,76.64,Nov-2024
196,0.23,125.84,22,474,0.05,Home Appliances,North America,0.1053,1.54,162.16,Aug-2024
210,0.18,366.67,21,110,0.19,Clothing,North America,0.1958,1.39,272.16,Jan-2024
184,0.21,1120.09,48,477,0.1,Toys,Europe,0.1074,1.45,155.73,Jul-2024
188,0.18,31.01,6,337,0.02,Books,North America,0.1854,0.24,44.5,May-2024
175,0.29,402.27,4,192,0.02,Clothing,Europe,0.07,0.66,46.2,Aug-2024
175,0.16,288.87,2,92,0.02,Clothing,Europe,0.0784,1.72,134.85,Jun-2024
173,0.1,103.39,37,371,0.1,Clothing,Europe,0.0687,1.14,78.32,Dec-2023
191,0.01,793.44,36,270,0.13,Electronics,Europe,0.0629,0.83,52.21,Jul-2024
152,0.03,219.09,30,286,0.1,Home Appliances,Asia,0.1525,1.3,198.25,Oct-2024
175,0.27,975.43,27,440,0.06,Electronics,Asia,0.1937,1.56,302.17,Jul-2024
226,0.02,1220.22,10,165,0.06,Electronics,North America,0.0411,0.32,13.15,Jun-2024
164,0.01,286.85,28,230,0.12,Toys,Asia,0.1301,1.64,213.36,Feb-2024
197,0.11,507.75,4,58,0.07,Home Appliances,North America,0.0103,1.49,15.35,Dec-2023
224,0.13,231.75,12,453,0.03,Electronics,North America,0.1019,0.78,79.48,Feb-2024
182,0.1,135.67,48,131,0.37,Toys,Europe,0.1264,0.15,18.96,Mar-2024
223,0.15,101.98,14,345,0.04,Electronics,North America,0.1953,0.73,142.57,Apr-2024
199,0.27,1378.39,4,257,0.02,Home Appliances,North America,0.0657,1.97,129.43,Mar-2024
152,0.09,1330.06,29,412,0.07,Home Appliances,Asia,0.1265,1.09,137.89,Jun-2024
168,0.26,108.75,12,218,0.06,Home Appliances,Europe,0.077,1.78,137.06,Jul-2024
165,0.07,309.22,49,428,0.11,Home Appliances,Europe,0.165,1.06,174.9,Nov-2024
205,0.19,751.4,8,202,0.04,Clothing,North America,0.057,0.37,21.09,Jul-2024
153,0.27,1340.43,24,42,0.57,Home Appliances,Asia,0.0898,0.53,47.59,Jun-2024
182,0.05,928.85,2,96,0.02,Toys,Europe,0.1419,1.15,163.18,May-2024
174,0.28,780.75,43,460,0.09,Electronics,Asia,0.0896,0.24,21.5,Apr-2024
166,0.05,1064.68,47,322,0.15,Toys,Asia,0.0936,0.67,62.71,Sep-2024
145,0.03,1251.73,42,369,0.11,Books,Asia,0.1307,0.15,19.6,Jul-2024
213,0.27,156.0,26,483,0.05,Toys,North America,0.1763,1.4,246.82,Nov-2024
213,0.17,48.34,43,404,0.11,Toys,North America,0.1396,1.85,258.26,Jul-2024
172,0.28,189.19,26,321,0.08,Electronics,Asia,0.1921,1.86,357.31,Jun-2024
167,0.29,486.52,5,461,0.01,Home Appliances,Europe,0.0948,1.01,95.75,Sep-2024
170,0.09,27.98,43,159,0.27,Electronics,Asia,0.1397,0.12,16.76,Jan-2024
197,0.24,1359.94,13,226,0.06,Home Appliances,North America,0.1779,0.33,58.71,Dec-2023
191,0.18,780.05,35,191,0.18,Electronics,Europe,0.1948,0.91,177.27,Feb-2024
196,0.2,851.52,30,444,0.07,Home Appliances,North America,0.0781,0.72,56.23,Jun-2024
188,0.24,318.47,26,165,0.16,Books,North America,0.0479,0.51,24.43,Jan-2024
216,0.12,284.66,6,84,0.07,Toys,North America,0.0427,1.63,69.6,Mar-2024
165,0.25,254.01,0,212,0.0,Home Appliances,Europe,0.1188,1.5,178.2,Jan-2024
174,0.01,947.47,15,21,0.71,Electronics,Asia,0.1882,0.69,129.86,Jan-2024
164,0.18,253.92,15,264,0.06,Home Appliances,Europe,0.1031,0.18,18.56,Apr-2024
159,0.2,213.82,39,371,0.11,Books,Europe,0.1229,0.29,35.64,Aug-2024
190,0.07,1361.72,22,421,0.05,Electronics,Europe,0.0813,0.53,43.09,Feb-2024
184,0.01,246.55,45,291,0.15,Books,North America,0.0552,1.81,99.91,Jan-2024
188,0.07,1793.93,19,474,0.04,Books,North America,0.1902,0.49,93.2,Aug-2024
173,0.24,190.02,3,258,0.01,Clothing,Europe,0.1348,0.9,121.32,Sep-2024
162,0.09,337.83,17,53,0.32,Home Appliances,Europe,0.1674,0.76,127.22,Jul-2024
210,0.07,203.43,32,200,0.16,Toys,North America,0.0409,0.4,16.36,Aug-2024
187,0.2,866.14,24,215,0.11,Books,North America,0.0192,0.1,1.92,Jul-2024
169,0.04,339.01,0,278,0.0,Electronics,Asia,0.1905,0.22,41.91,Nov-2024
155,0.07,388.98,35,45,0.78,Clothing,Asia,0.1724,0.9,155.16,Oct-2024
151,0.05,357.58,24,418,0.06,Home Appliances,Asia,0.0563,1.5,84.45,Sep-2024
165,0.28,962.99,4,266,0.02,Home Appliances,Europe,0.0412,1.33,54.8,Sep-2024
186,0.18,55.87,44,152,0.29,Electronics,Europe,0.1305,0.74,96.57,Mar-2024
151,0.16,1019.19,14,421,0.03,Home Appliances,Asia,0.1448,1.77,256.3,Apr-2024
170,0.26,633.29,13,352,0.04,Electronics,Asia,0.0548,1.2,65.76,Apr-2024
141,0.1,211.48,37,43,0.86,Books,Asia,0.1579,0.25,39.48,May-2024
158,0.26,801.18,26,90,0.29,Books,Europe,0.033,1.28,42.24,Mar-2024
178,0.22,307.27,34,333,0.1,Toys,Europe,0.0839,1.82,152.7,Dec-2023
158,0.02,1521.43,10,302,0.03,Clothing,Asia,0.1205,1.33,160.26,May-2024
163,0.25,551.07,15,234,0.06,Toys,Asia,0.0478,1.44,68.83,Aug-2024
182,0.23,793.65,12,121,0.1,Toys,Europe,0.0913,0.72,65.74,Mar-2024
201,0.29,348.2,8,371,0.02,Clothing,North America,0.1667,1.15,191.7,Jul-2024
190,0.17,1389.25,43,388,0.11,Electronics,Europe,0.0257,1.24,31.87,Dec-2023
219,0.24,183.29,49,93,0.53,Electronics,North America,0.1514,0.82,124.15,Mar-2024
141,0.03,392.67,9,209,0.04,Books,Asia,0.0312,0.5,15.6,Feb-2024
210,0.12,311.36,46,199,0.23,Toys,North America,0.069,1.7,117.3,Oct-2024
140,0.02,112.86,27,284,0.1,Books,Asia,0.061,1.93,117.73,Nov-2024
185,0.12,209.12,49,396,0.12,Books,North America,0.1271,1.88,238.95,Dec-2024
150,0.03,770.61,38,57,0.67,Home Appliances,Asia,0.0305,0.23,7.02,Aug-2024
203,0.15,347.67,25,207,0.12,Clothing,North America,0.0767,1.99,152.63,Apr-2024
185,0.01,659.58,7,136,0.05,Books,North America,0.0356,0.83,29.55,Sep-2024
170,0.22,246.96,41,376,0.11,Clothing,Europe,0.1741,1.04,181.06,Feb-2024
156,0.17,392.55,18,179,0.1,Clothing,Asia,0.15,0.89,133.5,Apr-2024
169,0.01,19.63,47,272,0.17,Clothing,Europe,0.0961,0.16,15.38,Sep-2024
184,0.05,1352.89,44,441,0.1,Books,North America,0.1876,1.67,313.29,Aug-2024
163,0.28,665.63,21,365,0.06,Toys,Asia,0.0385,0.38,14.63,Jul-2024
179,0.1,266.33,20,256,0.08,Toys,Europe,0.1102,1.76,193.95,Apr-2024
170,0.25,505.12,36,247,0.15,Electronics,Asia,0.0436,1.87,81.53,Dec-2023
188,0.03,1080.08,45,414,0.11,Electronics,Europe,0.0667,1.14,76.04,Oct-2024
168,0.14,161.66,3,308,0.01,Electronics,Asia,0.0871,0.3,26.13,Aug-2024
195,0.22,551.05,46,437,0.11,Home Appliances,North America,0.1538,0.14,21.53,Apr-2024
169,0.11,397.45,29,199,0.15,Clothing,Europe,0.1333,0.62,82.65,Oct-2024
169,0.17,382.46,47,11,4.27,Electronics,Asia,0.0299,1.67,49.93,Dec-2023
156,0.04,1413.68,47,167,0.28,Books,Europe,0.0886,0.55,48.73,Mar-2024
182,0.29,85.99,45,24,1.88,Books,North America,0.0224,0.52,11.65,Apr-2024
183,0.11,362.35,6,60,0.1,Electronics,Europe,0.1559,0.87,135.63,Jun-2024
210,0.04,134.35,7,258,0.03,Toys,North America,0.197,1.89,372.33,Sep-2024
160,0.15,241.59,49,496,0.1,Home Appliances,Europe,0.0476,0.93,44.27,Oct-2024
198,0.29,289.17,11,110,0.1,Clothing,North America,0.1643,0.12,19.72,Apr-2024
189,0.29,344.41,29,368,0.08,Home Appliances,North America,0.1484,1.4,207.76,Dec-2023
152,0.02,158.79,7,125,0.06,Clothing,Asia,0.1335,1.95,260.33,Dec-2023
175,0.15,246.29,38,353,0.11,Toys,Europe,0.041,1.32,54.12,Jan-2024
139,0.06,392.33,45,463,0.1,Books,Asia,0.1902,1.25,237.75,Jul-2024
168,0.16,650.78,48,102,0.47,Electronics,Asia,0.1449,0.35,50.72,Feb-2024
168,0.13,356.17,2,223,0.01,Clothing,Europe,0.1935,1.81,350.24,Jul-2024
161,0.06,186.87,33,197,0.17,Toys,Asia,0.1173,1.9,222.87,Apr-2024
139,0.16,206.56,3,269,0.01,Books,Asia,0.0384,1.91,73.34,Jul-2024
156,0.1,1577.38,21,145,0.14,Clothing,Asia,0.1591,1.33,211.6,May-2024
183,0.24,24.58,5,398,0.01,Books,North America,0.11,1.19,130.9,Mar-2024
182,0.28,706.84,25,45,0.56,Books,North America,0.177,0.98,173.46,Aug-2024
182,0.26,173.22,20,366,0.05,Books,North America,0.055,0.27,14.85,Sep-2024
155,0.24,850.1,34,224,0.15,Books,Europe,0.0925,0.75,69.37,Jan-2024
192,0.23,772.3,1,454,0.0,Home Appliances,North America,0.1464,0.57,83.45,Mar-2024
152,0.25,182.3,45,370,0.12,Clothing,Asia,0.0103,1.72,17.72,Feb-2024
192,0.1,292.46,9,174,0.05,Home Appliances,North America,0.112,1.13,126.56,Jun-2024
174,0.18,402.38,34,27,1.26,Toys,Europe,0.0155,0.69,10.7,Apr-2024
168,0.26,539.46,13,192,0.07,Electronics,Asia,0.1382,1.78,246.0,Oct-2024
168,0.24,83.17,43,272,0.16,Electronics,Asia,0.1082,0.51,55.18,Aug-2024
200,0.14,468.61,13,329,0.04,Clothing,North America,0.1924,0.83,159.69,Sep-2024
180,0.3,540.9,4,315,0.01,Books,North America,0.0984,0.59,58.06,Mar-2024
158,0.12,251.03,46,70,0.66,Toys,Asia,0.1159,1.3,150.67,Aug-2024
215,0.04,407.59,43,396,0.11,Electronics,North America,0.1207,1.89,228.12,Apr-2024
152,0.12,517.4,9,260,0.03,Clothing,Asia,0.0137,1.4,19.18,Feb-2024
215,0.14,159.86,20,112,0.18,Electronics,North America,0.0682,1.49,101.62,Jun-2024
216,0.21,467.05,32,188,0.17,Electronics,North America,0.1697,1.16,196.85,Feb-2024
201,0.3,857.7,39,54,0.72,Clothing,North America,0.0962,0.64,61.57,Sep-2024
152,0.23,223.39,41,228,0.18,Books,Europe,0.0505,1.46,73.73,Jan-2024
160,0.14,855.79,13,429,0.03,Home Appliances,Europe,0.1029,0.1,10.29,Jan-2024
169,0.22,981.23,8,329,0.02,Clothing,Europe,0.1449,0.72,104.33,Jul-2024
162,0.09,1126.43,15,306,0.05,Home Appliances,Europe,0.0913,0.4,36.52,Oct-2024
218,0.1,407.4,39,130,0.3,Electronics,North America,0.1254,0.68,85.27,Dec-2023
182,0.05,1104.12,8,122,0.07,Books,North America,0.0275,0.34,9.35,Feb-2024
158,0.16,224.66,38,340,0.11,Toys,Asia,0.0556,1.64,91.18,Jan-2024
141,0.22,1118.33,27,435,0.06,Books,Asia,0.0202,1.23,24.85,May-2024
210,0.2,419.62,24,259,0.09,Toys,North America,0.1325,1.51,200.08,Nov-2024
154,0.24,448.83,31,300,0.1,Clothing,Asia,0.0157,1.84,28.89,Feb-2024
154,0.25,588.09,9,439,0.02,Books,Europe,0.1748,1.51,263.95,Apr-2024
215,0.23,693.75,16,374,0.04,Electronics,North America,0.0212,0.51,10.81,Jun-2024
173,0.2,243.49,18,291,0.06,Toys,Europe,0.1771,1.0,177.1,Apr-2024
187,0.06,181.03,14,115,0.12,Home Appliances,North America,0.0505,1.23,62.12,May-2024
159,0.14,425.91,35,449,0.08,Toys,Asia,0.093,1.53,142.29,Nov-2024
